"pruid","prname","prnameFR","date","numconf","numprob","numdeaths","numtotal","numtested","numrecover"
62,"Nunavut","Nunavut","28-01-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","29-01-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","30-01-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","31-01-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","01-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","02-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","03-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","04-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","05-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","06-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","07-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","08-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","09-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","10-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","11-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","12-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","13-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","14-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","15-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","16-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","17-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","18-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","19-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","20-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","21-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","22-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","23-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","24-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","25-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","26-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","27-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","28-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","29-02-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","01-03-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","02-03-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","03-03-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","04-03-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","05-03-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","06-03-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","07-03-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","08-03-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","09-03-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","10-03-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","11-03-2020","0","0",0,"0","0","0"
62,"Nunavut","Nunavut","12-03-2020","0","0",0,"0","1","0"
62,"Nunavut","Nunavut","13-03-2020","0","0",0,"0","1","0"
62,"Nunavut","Nunavut","14-03-2020","0","0",0,"0","6","0"
62,"Nunavut","Nunavut","15-03-2020","0","0",0,"0","6","0"
62,"Nunavut","Nunavut","16-03-2020","0","0",0,"0","7","0"
62,"Nunavut","Nunavut","17-03-2020","0","0",0,"0","7","0"
62,"Nunavut","Nunavut","18-03-2020","0","0",0,"0","7","0"
62,"Nunavut","Nunavut","19-03-2020","0","0",0,"0","8","0"
62,"Nunavut","Nunavut","20-03-2020","0","0",0,"0","8","0"
62,"Nunavut","Nunavut","21-03-2020","0","0",0,"0","8","0"
62,"Nunavut","Nunavut","22-03-2020","0","0",0,"0","8","0"
62,"Nunavut","Nunavut","23-03-2020","0","0",0,"0","8","0"
62,"Nunavut","Nunavut","24-03-2020","0","0",0,"0","81","0"
62,"Nunavut","Nunavut","25-03-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","26-03-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","27-03-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","28-03-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","29-03-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","30-03-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","31-03-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","01-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","02-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","03-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","04-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","05-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","06-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","07-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","08-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","09-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","10-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","11-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","12-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","13-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","14-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","15-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","16-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","17-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","18-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","19-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","20-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","21-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","22-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","23-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","24-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","25-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","26-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","27-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","28-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","29-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","30-04-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","01-05-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","02-05-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","03-05-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","04-05-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","05-05-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","06-05-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","07-05-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","08-05-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","09-05-2020","0","0",0,"0","97","0"
62,"Nunavut","Nunavut","10-05-2020","0","0",0,"0","97","0"
99,"Repatriated travellers","Voyageurs rapatriés","31-12-2019","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","01-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","02-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","03-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","04-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","05-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","06-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","07-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","08-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","09-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","10-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","11-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","12-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","13-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","14-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","15-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","16-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","17-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","18-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","19-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","20-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","21-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","22-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","23-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","24-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","25-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","26-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","27-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","28-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","29-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","30-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","31-01-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","01-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","02-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","03-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","04-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","05-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","06-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","07-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","08-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","09-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","10-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","11-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","12-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","13-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","14-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","15-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","16-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","17-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","18-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","19-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","20-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","21-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","22-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","23-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","24-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","25-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","26-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","27-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","28-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","29-02-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","01-03-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","02-03-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","03-03-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","04-03-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","05-03-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","06-03-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","07-03-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","08-03-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","09-03-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","10-03-2020","0","0",0,"0","0","0"
99,"Repatriated travellers","Voyageurs rapatriés","11-03-2020","1","0",0,"1","29","0"
99,"Repatriated travellers","Voyageurs rapatriés","12-03-2020","1","0",0,"1","29","0"
99,"Repatriated travellers","Voyageurs rapatriés","13-03-2020","2","0",0,"2","29","0"
99,"Repatriated travellers","Voyageurs rapatriés","14-03-2020","2","0",0,"2","29","0"
99,"Repatriated travellers","Voyageurs rapatriés","15-03-2020","4","0",0,"4","29","0"
99,"Repatriated travellers","Voyageurs rapatriés","16-03-2020","4","0",0,"4","29","0"
99,"Repatriated travellers","Voyageurs rapatriés","17-03-2020","8","0",0,"8","29","0"
99,"Repatriated travellers","Voyageurs rapatriés","18-03-2020","9","0",0,"9","29","0"
99,"Repatriated travellers","Voyageurs rapatriés","19-03-2020","9","0",0,"9","29","0"
99,"Repatriated travellers","Voyageurs rapatriés","20-03-2020","9","0",0,"9","29","0"
99,"Repatriated travellers","Voyageurs rapatriés","21-03-2020","9","0",0,"9","29","0"
99,"Repatriated travellers","Voyageurs rapatriés","22-03-2020","9","0",0,"9","29","0"
99,"Repatriated travellers","Voyageurs rapatriés","23-03-2020","9","0",0,"9","76","0"
99,"Repatriated travellers","Voyageurs rapatriés","24-03-2020","9","0",0,"9","76","0"
99,"Repatriated travellers","Voyageurs rapatriés","25-03-2020","9","0",0,"9","76","0"
99,"Repatriated travellers","Voyageurs rapatriés","26-03-2020","9","0",0,"9","76","0"
99,"Repatriated travellers","Voyageurs rapatriés","27-03-2020","9","0",0,"9","76","0"
99,"Repatriated travellers","Voyageurs rapatriés","28-03-2020","9","0",0,"9","76","0"
99,"Repatriated travellers","Voyageurs rapatriés","29-03-2020","9","0",0,"9","76","0"
99,"Repatriated travellers","Voyageurs rapatriés","30-03-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","31-03-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","01-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","02-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","03-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","04-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","05-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","06-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","07-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","08-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","09-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","10-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","11-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","12-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","13-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","14-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","15-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","16-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","17-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","18-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","19-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","20-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","21-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","22-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","23-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","24-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","25-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","26-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","27-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","28-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","29-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","30-04-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","01-05-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","02-05-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","03-05-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","04-05-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","05-05-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","06-05-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","07-05-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","08-05-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","09-05-2020","9","0",0,"9","76","9"
99,"Repatriated travellers","Voyageurs rapatriés","10-05-2020","9","0",0,"9","76","9"
